generation,min_fitness,max_fitness,avg_fitness,std_fitness
80,716.7227771080753,794.8465039004482,780.6373763611916,11.965309504496275
81,716.7227771080753,792.6412248640793,778.6082917745733,12.112769425682716
82,716.7227771080753,790.541923106096,776.2670669054593,12.332370338465912
83,713.2419311847881,788.8536828141252,774.3919003307682,12.599168387153643
84,712.5199998680004,786.9441806575037,772.5827338166188,12.934692758352632
85,712.0587754742364,784.8179900907377,770.6168914425681,13.133792365069167
86,699.7625233564713,783.143680923429,768.6610634270559,13.59982926788603
87,699.7625233564713,781.2348203851635,766.569234892917,13.708786192687842
88,699.7625233564713,779.4948469665254,764.2731081457932,14.041677252604266
89,699.7625233564713,777.5654499388856,761.7104975385838,14.450683194182735
90,699.7625233564713,775.3979401058629,758.7531192328138,14.916430671567067
91,699.7625233564711,773.1363753174005,756.2311354430055,14.943115045235581
92,696.6433896975884,771.5472476664632,754.0694818885175,14.9504128103976
93,696.6433896975884,769.2781190683655,751.1783178020904,14.527198749734154
94,696.6433896975884,766.7366038775023,748.3810280558313,14.194463032689644
95,696.6433896975884,764.4751448690218,746.0541362036455,13.743004632080018
96,696.6433896975884,761.3305221307847,743.1191428891574,12.953597630032025
97,696.6433896975884,758.1633783674044,740.6581130273329,12.385701548794504
98,696.6433896975884,755.5697961893023,738.4913328023753,11.903039424898614
99,696.6433896975884,752.2453808634798,736.1223143903356,11.274412875783934
