generation,min_fitness,max_fitness,avg_fitness,std_fitness
68,563.6913535914533,579.6839298744475,574.0385799126597,4.017606328466209
69,563.6913535914533,579.4312915077476,573.8037742727914,3.9282238392421416
70,563.6913535914533,579.1521479253896,573.6178816067688,3.831235588515989
71,563.6913535914533,578.9222772667033,573.4939898944393,3.7719212015354104
72,563.6913535914533,578.7765033312672,573.3459476359131,3.6881747197431913
73,563.6913535914533,578.4171040931992,573.2517893569492,3.6422105397271927
74,563.6913535914533,578.2182016476523,573.1240836791492,3.571643852068802
75,563.6913535914533,578.0617737780937,572.978093862522,3.5282228473357415
76,563.6913535914533,577.7352757143041,572.8786626449987,3.474646754477811
77,563.6913535914533,577.6963728109828,572.7711420292453,3.43172684136819
78,563.6913535914533,577.6499845100815,572.6484857285608,3.3788313468410593
79,563.6913535914533,577.3169186918514,572.5220760516839,3.334681557821781
80,563.6913535914533,577.1665742402396,572.414602618504,3.3086467553850794
81,563.6913535914533,577.0112279172272,572.3148482730386,3.2716327635483085
82,563.6913535914533,576.9829903821982,572.2313332417694,3.22803006608573
83,563.6913535914533,576.8342854639253,572.1568577537574,3.1974132969895983
84,563.6913535914533,576.8130903166003,572.081843862434,3.1707649000157008
85,563.6913535914533,576.5548802160339,572.0134656423165,3.1354671968452883
86,563.6913535914533,576.4201908665167,571.9287534474096,3.110988203909226
87,563.6913535914533,576.2889038324043,571.8674849557827,3.0824419138220747
88,563.6913535914533,576.1740703511201,571.8202054827136,3.0675830543703513
89,563.6913535914533,576.1591348219644,571.7540393025841,3.049633174246494
90,563.6913535914533,576.1591348219644,571.7218203589223,3.0387980007043263
91,563.6913535914533,575.9882916944783,571.6786259223483,3.022004659327572
92,562.6607007572625,575.8396987147881,571.6160292498648,3.020304457796262
93,560.5388039868584,575.6408819964663,571.528549977023,3.037391313427278
94,560.5388039868584,575.5452454819331,571.4735830354148,3.0409866961601626
95,560.0921191270058,575.4468188338672,571.4106815159057,3.0585072914154634
96,560.0921191270058,575.4424027873546,571.3485881607174,3.066609856377407
97,560.0921191270058,575.2035468826247,571.2880796676523,3.072645763995016
98,560.0921191270058,575.2035468826246,571.2494835416242,3.0569289921734
99,560.0921191270058,575.102584328696,571.1753074086268,3.0737989417586076
